"","Estimate","Cluster s.e.","t value","Pr(>|t|)"
"relevel(as.factor(first_year), ""1997"")1995",64.4972447597859,18.8621253803514,3.41940494293248,0.00909593084168281
"relevel(as.factor(first_year), ""1997"")1996",33.1285830912375,37.0752610156363,0.893549557945546,0.397646045375956
"relevel(as.factor(first_year), ""1997"")1998",83.413573332871,85.8841461601057,0.971233656760946,0.35987710482311
"relevel(as.factor(first_year), ""1997"")1999",-81.4277322899849,93.2975560355411,-0.872774547909546,0.408217366491609
"relevel(as.factor(first_year), ""1997"")2000",50.0183270269948,73.6827099930999,0.678833976541836,0.51639650873707
"relevel(as.factor(first_year), ""1997"")2001",49.1524151066298,83.1283008153051,0.591283770082548,0.570655371967691
"relevel(as.factor(first_year), ""1997"")2002",32.2120085886585,97.2945719939445,0.331077139541386,0.749091587738251
"relevel(as.factor(first_year), ""1997"")2003",-187.87637002124,117.157169639881,-1.60362674003423,0.147463940633202
"relevel(as.factor(first_year), ""1997"")2004",-110.917962315452,74.2308666822426,-1.4942296550336,0.17347188868665
"relevel(as.factor(first_year), ""1997"")2005",-86.8671954303662,102.020857244927,-0.8514650609318,0.41926711250964
"relevel(as.factor(first_year), ""1997"")2006",-131.591707935216,126.140196375108,-1.04321787754235,0.327343711575458
"relevel(as.factor(first_year), ""1997"")2007",-358.462792328916,124.752990351034,-2.87338036002392,0.0207210736413043
"relevel(as.factor(first_year), ""1997"")2008",-425.938958322519,110.608238311371,-3.85087914630254,0.00487145739373201
"relevel(as.factor(first_year), ""1997"")2009",-160.99135478462,126.282946257299,-1.27484636331341,0.238141117280643
"relevel(as.factor(first_year), ""1997"")2010",-321.739597498254,208.078839157389,-1.54623891021851,0.160631551628728
"relevel(as.factor(first_year), ""1997"")2011",36.0205723572696,214.137822871832,0.168212097583662,0.870591288774765
"relevel(as.factor(first_year), ""1997"")2012",194.203165411207,182.369121404932,1.06489061259444,0.31800749587039
"relevel(as.factor(first_year), ""1997"")2013",410.960440432972,169.081346554084,2.43054866079812,0.0411669930413963
"relevel(as.factor(first_year), ""1997"")2014",401.226441005599,101.781830015436,3.94202423895059,0.00428370289690767
"relevel(as.factor(first_year), ""1997"")2015",566.856970373677,204.555392597478,2.77116610408376,0.0242529851712443
"relevel(as.factor(first_year), ""1997"")2016",762.753495740639,189.206237255374,4.03133378056212,0.00378103479116229
"relevel(as.factor(first_year), ""1997"")2017",866.650990429455,301.877467820837,2.87087008078327,0.020801111974848
"relevel(as.factor(first_year), ""1997"")2018",318.918243339441,289.191600841821,1.10279220562107,0.302183729511973
"relevel(as.factor(first_year), ""1997"")2019",201.391995318712,298.354608853452,0.675008829569088,0.518699010801388
"relevel(as.factor(first_year), ""1997"")2020",246.30081480927,284.850012242126,0.864668436804951,0.412396054214717
"GETrue",-446.366550722869,64.6038363835651,-6.90928860745524,0.000123367459971382
"height",17.9703786267047,6.03678738706193,2.97681158445614,0.0176862661666939
