"","Estimate","Cluster s.e.","t value","Pr(>|t|)"
"seed_treated",40.7326586688309,12.4264217611307,3.2779073052422,0.0112228336967247
"scn_resist",8.27487710004308,32.2336898454392,0.256715167879358,0.803877411701568
"tmin_5",68480.2802135237,164840.184802972,0.415434381460905,0.688742835377024
"tmin_6",51754.1083793124,200575.144065356,0.258028524025134,0.802898665036492
"tmin_7",-375052.113080425,234902.231759294,-1.59663069299718,0.149014891810324
"tmin_8",368749.862969594,154105.808874858,2.39283558265502,0.0436621839289165
"tmin_9",-439656.343214756,285541.27801732,-1.53972954897291,0.162190417058091
"tmax_5",68334.7523294248,164758.797377621,0.414756319037728,0.689219296350129
"tmax_6",51450.9412365841,200559.218871527,0.256537403396761,0.804009914685468
"tmax_7",-375176.56015454,234892.979182508,-1.5972233885417,0.148882923087084
"tmax_8",369071.941975432,154084.922031866,2.3952502107838,0.043497960188537
"tmax_9",-439621.555612813,285514.395113424,-1.53975268195556,0.162184853098503
"tmean_5",-136824.554447545,329594.692201008,-0.415129726555489,0.688956892045738
"tmean_6",-103121.430202555,401132.481329251,-0.257075741811875,0.803608666017072
"tmean_7",750196.306640728,469812.165768333,1.5968005115701,0.14897706936351
"tmean_8",-737803.344785195,308199.749328608,-2.39391286460306,0.043588838925485
"tmean_9",879226.681908636,571021.300633985,1.53974410574958,0.162186915832917
"ppt_may",-29.5191019710969,49.2281973158722,-0.599638085093548,0.565339692295198
"ppt_june",-65.2390657299976,51.8915481084554,-1.25721949157588,0.244134736788443
"ppt_july",91.2641270133631,26.5844135246189,3.43299380777562,0.00891539971279567
"ppt_aug",16.6063561595894,37.4321230757845,0.443639173924718,0.669056998363112
"ppt_sept",-1.77300202384296,38.9594095012426,-0.0455089552573022,0.964817124962384
"ppt_may_sqr",-0.819527443649494,3.7755971028549,-0.217059029690909,0.833595679839346
"ppt_june_sqr",4.13119255522395,4.00528857313221,1.03143443469625,0.332508421869938
"ppt_july_sqr",-4.27382227137583,2.45267882662218,-1.74251199341159,0.119586882604734
"ppt_aug_sqr",0.169260829035869,2.69117451799749,0.062894779920039,0.951393349422497
"ppt_sept_sqr",-0.634355591754396,3.20628512199013,-0.197847529966597,0.848099151769121
"relevel(as.factor(first_year), ""1997"")1995:GETrue",-152.087089504916,175.959900988977,-0.864328114815454,0.412572151284446
"relevel(as.factor(first_year), ""1997"")1996:GETrue",253.681048238052,209.13375085368,1.21300864734903,0.259725445651121
"relevel(as.factor(first_year), ""1997"")1998:GETrue",2.34956810072364,142.661106602179,0.0164695771446354,0.987263109064827
"relevel(as.factor(first_year), ""1997"")1999:GETrue",219.935993756371,113.388782834688,1.93966270964405,0.0883923239876233
"relevel(as.factor(first_year), ""1997"")2000:GETrue",111.998326271041,159.617421497761,0.701667306864824,0.502784840385187
"relevel(as.factor(first_year), ""1997"")2001:GETrue",2.02277317329037,155.194511000291,0.0130337932717645,0.989920010876182
"relevel(as.factor(first_year), ""1997"")2002:GETrue",-98.4716053201874,155.550318495068,-0.633053061368753,0.544366344712346
"relevel(as.factor(first_year), ""1997"")2003:GETrue",143.979480794636,179.436618533679,0.802397425738446,0.445503225788603
