"","Estimate","Cluster s.e.","t value","Pr(>|t|)"
"tmean_8",-334391.302892384,454935.614549279,-0.735029951927763,0.473657408439314
"tmean_9",-2329.98776757666,664307.076656925,-0.00350739567505761,0.997247730446308
"ppt_may",80.081096216516,37.8997368029114,2.11297235737965,0.0517747570488158
"ppt_june",108.302048989194,36.6167891026237,2.95771561743609,0.00977885468269161
"ppt_july",165.163158963021,30.6412120245532,5.39022930394115,7.50581552306658e-05
"ppt_aug",73.7585726801334,44.1137435485107,1.67200891937505,0.115246625039681
"ppt_sept",5.42024377536218,36.5945526037331,0.148116137231016,0.884223852632024
"ppt_may_sqr",-6.51220823039653,3.16926134654018,-2.05480316020822,0.0577474145272689
"ppt_june_sqr",-7.39667427534109,3.80314577677189,-1.9448831860501,0.070782470065601
"ppt_july_sqr",-14.8385635036472,2.77604242887747,-5.34522215845502,8.17274682269632e-05
"ppt_aug_sqr",-2.67181037938287,3.79331757486092,-0.70434661128546,0.492008326487186
"ppt_sept_sqr",-0.339855208541092,3.31217972103015,-0.10260771973913,0.919633492119069
"relevel(as.factor(first_year), ""1997"")1995:GETrue",NA,0,NA,NA
"relevel(as.factor(first_year), ""1997"")1996:GETrue",NA,0,NA,NA
"relevel(as.factor(first_year), ""1997"")1998:GETrue",-254.744328366518,70.3133892035639,-3.62298462998291,0.00250478659329068
"relevel(as.factor(first_year), ""1997"")1999:GETrue",-79.4949046391509,61.4994569034423,-1.29261149027645,0.215702691275657
"relevel(as.factor(first_year), ""1997"")2000:GETrue",-150.279060260229,94.9027506163543,-1.58350584450111,0.134158579268478
"relevel(as.factor(first_year), ""1997"")2001:GETrue",-119.813612592845,45.0360912262849,-2.66039101819114,0.0178174036065683
"relevel(as.factor(first_year), ""1997"")2002:GETrue",-235.434925546021,73.4543440006395,-3.20518723227548,0.00590084349208628
"relevel(as.factor(first_year), ""1997"")2003:GETrue",-108.85161907321,79.7857489882807,-1.36429901897892,0.192594041118316
"relevel(as.factor(first_year), ""1997"")2004:GETrue",-103.573928274195,66.8384272878304,-1.54961647778108,0.142071692892748
"relevel(as.factor(first_year), ""1997"")2005:GETrue",-25.8162409878076,75.7276077357876,-0.340909237194975,0.737899984423943
"relevel(as.factor(first_year), ""1997"")2006:GETrue",94.8664925221951,86.5722655234321,1.09580697638689,0.290445874199461
"relevel(as.factor(first_year), ""1997"")2007:GETrue",317.332874783274,98.2423081781584,3.23010402206556,0.00560727723647926
"relevel(as.factor(first_year), ""1997"")2008:GETrue",104.865062010463,84.1613552370911,1.24600015904031,0.231874627956736
"relevel(as.factor(first_year), ""1997"")2009:GETrue",-41.7439164102224,74.1907319532594,-0.562656753899143,0.581981083475895
