"","Estimate","Cluster s.e.","t value","Pr(>|t|)"
"relevel(as.factor(first_year), ""1997"")1995",49.9341731616695,8.80497122544451,5.67113416763593,0.000469782917448366
"relevel(as.factor(first_year), ""1997"")1996",46.5599692825013,39.4417828881547,1.18047324114459,0.271718237337913
"relevel(as.factor(first_year), ""1997"")1998",24.0679034684505,74.9224110046575,0.321237706391408,0.756262186719468
"relevel(as.factor(first_year), ""1997"")1999",-50.4382400443307,84.4474883624823,-0.597273418338147,0.566841389388682
"relevel(as.factor(first_year), ""1997"")2000",37.6600850598663,66.6740998768498,0.564838297471225,0.587668130074612
"relevel(as.factor(first_year), ""1997"")2001",-37.2932888336306,108.127180444285,-0.344902074394206,0.739060378958863
"relevel(as.factor(first_year), ""1997"")2002",-145.724166973505,82.1300977577376,-1.77430894339555,0.113935190776203
"relevel(as.factor(first_year), ""1997"")2003",-215.714080093185,80.7546102980476,-2.67122928705905,0.0283082476731162
"relevel(as.factor(first_year), ""1997"")2004",-95.9906268002274,84.7360592905396,-1.13281910445114,0.290097348770011
"relevel(as.factor(first_year), ""1997"")2005",-17.7989482147966,101.089402717758,-0.176071356010395,0.864613262767369
"relevel(as.factor(first_year), ""1997"")2006",-48.7182593290172,68.6755068322729,-0.709397885449938,0.498228189139084
"relevel(as.factor(first_year), ""1997"")2007",-40.8692887840858,86.9666125947636,-0.469942286639627,0.650940235766728
"relevel(as.factor(first_year), ""1997"")2008",-56.2230146227393,84.0688846505643,-0.668773171625061,0.522466069194405
"relevel(as.factor(first_year), ""1997"")2009",-138.576194461124,123.612882990927,-1.12104977335814,0.294787708770718
"relevel(as.factor(first_year), ""1997"")2010",3.70538009107148,138.923154170332,0.0266721563673134,0.979374557646333
"relevel(as.factor(first_year), ""1997"")2011",411.916799466391,93.9798841196543,4.38303157452229,0.00233926912553695
"relevel(as.factor(first_year), ""1997"")2012",334.91732227056,131.002794381515,2.55656624617634,0.0338272274588877
"relevel(as.factor(first_year), ""1997"")2013",628.889708026369,156.228249376014,4.02545449070955,0.00381209530246128
"relevel(as.factor(first_year), ""1997"")2014",556.317673556787,125.399362345314,4.43636764296175,0.00217845394664369
"relevel(as.factor(first_year), ""1997"")2015",617.605442490741,178.184382654573,3.46610310785782,0.00849123977357701
"relevel(as.factor(first_year), ""1997"")2016",743.593629690732,167.971460909862,4.42690458047372,0.00220608927705253
"relevel(as.factor(first_year), ""1997"")2017",667.286897896338,171.238115966475,3.89683625126418,0.00456497730296747
"relevel(as.factor(first_year), ""1997"")2018",304.485902236229,263.640161511428,1.15492988811202,0.281448289182337
"relevel(as.factor(first_year), ""1997"")2019",369.291576976198,278.556873385832,1.32573133984272,0.221532667374579
"relevel(as.factor(first_year), ""1997"")2020",507.101182263093,265.139089795655,1.91258551371629,0.0921631688857688
"height",18.1128831458553,6.48393867754023,2.79350006942488,0.0234314913290322
"lodging_comb",-18.8440169668171,43.252017845007,-0.435679487471413,0.674585890319368
"scn_resist",8.93185953070014,34.0778663853318,0.262101489268844,0.799865747430248
"seed_treated",29.6953132785199,15.1170875121796,1.96435412936486,0.0850833358068271
"tmin_5",418458.815199999,234374.537776165,1.78542779932708,0.112018753486349
"tmin_6",-1039818.41667534,504218.941827198,-2.06223592653466,0.0731056441455523
"tmin_7",-120745.833796853,372057.01845536,-0.324535831357634,0.753855798011073
"tmin_8",720295.891060495,457269.731629026,1.57521008113622,0.153856426638733
"tmin_9",-287276.746229214,496431.196102882,-0.578683911253792,0.578726010028014
"tmax_5",418535.329984048,234375.682629661,1.78574554018635,0.111964436062442
"tmax_6",-1040383.98100866,504252.7042405,-2.06321943791195,0.072994034390775
"tmax_7",-120579.84853352,372125.236537827,-0.324030290596168,0.754224467449248
"tmax_8",720340.525424133,457436.504911595,1.57473336231298,0.153965783139848
"tmax_9",-287487.770444443,496434.732674862,-0.579104868217856,0.578455338451433
"tmean_5",-836952.007511823,468738.205801595,-1.78554254198362,0.111999135505296
"tmean_6",2080435.98636094,1008459.57960075,2.06298400892239,0.0730207359474551
"tmean_7",241263.184427046,744179.75783309,0.324200143698559,0.754100593299153
"tmean_8",-1440799.57179265,914692.552509503,-1.57517361198552,0.153864789957479
"tmean_9",574762.292666416,992845.395652876,0.578904122618672,0.578584407199122
"ppt_may",17.2540648150366,95.2391685204787,0.181165638918053,0.860743296875302
"ppt_june",48.9817148813135,68.6469506631164,0.713530818312533,0.495802917779093
"ppt_july",115.615547609757,87.3290676396866,1.3239068128699,0.222110638914864
"ppt_aug",86.772466777381,29.0874766028243,2.98315553329764,0.017515870484997
"ppt_sept",24.5266586788215,39.9206736563002,0.614384889643535,0.556026509807934
"ppt_may_sqr",-1.87691269755526,6.86042442606374,-0.27358550739581,0.791333818976591
"ppt_june_sqr",-7.36280744637157,4.81837487409565,-1.528068620388,0.165017088852423
"ppt_july_sqr",-1.43019763563151,9.93610746725123,-0.143939429031475,0.889108144563677
"ppt_aug_sqr",-9.59547870288414,1.19959445600032,-7.99893551932318,4.3710108894178e-05
"ppt_sept_sqr",-4.30638253508682,3.59117416288677,-1.19915725045903,0.264776734399883
