"","Estimate","Cluster s.e.","t value","Pr(>|t|)"
"GETrue",-341.864803998216,41.7069976829409,-8.19682122882814,3.66439665685812e-05
"height",-4.70514934094596,2.46861949298012,-1.9059840345285,0.0931056251861377
"lodging_comb",28.1644335678847,26.7666334046383,1.05222173973527,0.323439427018954
"height_j",-24.0775251200852,10.5192794822312,-2.28889489634306,0.0513533603522768
"lodging_comb_j",63.4515454367892,93.1774537810357,0.68097530960546,0.51511033045575
"seed_treated",19.2004659652105,9.68416293890589,1.98266655428453,0.0827066705498001
"scn_resist",22.6423832509198,34.4365580609979,0.657510056923026,0.529312760962654
"tmin_5",343630.095664831,237401.43075749,1.44746429947112,0.185791739111277
"tmin_6",374559.096407998,198262.754964013,1.88920554683094,0.0955426700283469
"tmin_7",102236.670621625,155042.679129202,0.659409855375553,0.528154079447317
"tmin_8",1139389.79775686,218579.688756503,5.21269750285966,0.000809760041347138
"tmin_9",236355.805546474,187424.071541379,1.26107497080113,0.24281304573726
"tmax_5",343709.737548768,237365.895297022,1.44801651946955,0.185641854397593
"tmax_6",374470.275355289,198208.818679173,1.88927151602381,0.0955329698337844
"tmax_7",102489.084640243,155058.796815552,0.660969172630412,0.527204212864041
"tmax_8",1139388.99041934,218578.609666631,5.21271954358709,0.000809738282854831
"tmax_9",236160.256548315,187346.831725938,1.26055110925913,0.242992276363676
"tmean_5",-687331.665909988,474703.167531562,-1.44791885313107,0.185668355425503
"tmean_6",-749038.565660191,396419.726715242,-1.88950880892525,0.0954980857565819
"tmean_7",-204856.826024857,310160.18730036,-0.660487175378423,0.52749771270731
"tmean_8",-2278665.23589868,437218.992219405,-5.21172519137779,0.000810720539057924
"tmean_9",-472812.366989309,374755.119209654,-1.26165686004891,0.242614092102823
"ppt_may",169.872436720344,61.6668742077026,2.75467889207729,0.0248784235621509
"ppt_june",-49.9747849167125,24.4761270129926,-2.04177666222211,0.0754654502253096
"ppt_july",-6.98426064733498,26.5614068664665,-0.262947692584482,0.79923607659389
"ppt_aug",-43.7929408807664,20.9644789663075,-2.08891148457098,0.0701366887082736
"ppt_sept",-35.7800881978005,34.2197624398668,-1.0455972118648,0.32630843397919
"ppt_may_sqr",-17.2605873281301,5.87319230289926,-2.93887658328666,0.0187418264151449
"ppt_june_sqr",5.33550050433871,2.42045536972081,2.20433748586496,0.0585962115431856
"ppt_july_sqr",4.24317365309873,2.90045043493241,1.46293610192226,0.18163259765429
"ppt_aug_sqr",5.95797102023505,1.82755260770242,3.26008181385561,0.0115258783219782
"ppt_sept_sqr",3.38918825109673,2.18044690877575,1.55435486067379,0.158706881477038
"relevel(as.factor(year), ""1997"")1998:GETrue",251.197643711986,113.581254405278,2.21161181065732,0.0579351876356925
"relevel(as.factor(year), ""1997"")1999:GETrue",372.528408853872,176.728286570467,2.1079161467756,0.0680937377715824
"relevel(as.factor(year), ""1997"")2000:GETrue",330.677405464343,52.2171464243496,6.33273604760109,0.000224733346272139
"relevel(as.factor(year), ""1997"")2001:GETrue",212.435511504802,129.921279022718,1.63510945322249,0.140665443138232
"relevel(as.factor(year), ""1997"")2002:GETrue",108.765733651929,91.1167374759522,1.19369653331404,0.266790261901192
"relevel(as.factor(year), ""1997"")2003:GETrue",314.236665223627,60.8880694785207,5.16089059671171,0.000862716178198902
"relevel(as.factor(year), ""1997"")2004:GETrue",342.330503952788,134.626420983695,2.54281812924558,0.0345588350213761
"relevel(as.factor(year), ""1997"")2005:GETrue",318.91394765592,84.0666538450124,3.79358441271945,0.00528475381180832
"relevel(as.factor(year), ""1997"")2006:GETrue",393.385595958017,74.9668224963145,5.24746258222904,0.000776222280218083
"relevel(as.factor(year), ""1997"")2007:GETrue",556.144342281101,118.329115678456,4.69997886059042,0.00154150328490934
"relevel(as.factor(year), ""1997"")2008:GETrue",829.579389550252,59.257807530532,13.9994951572047,6.57274688240769e-07
"relevel(as.factor(year), ""1997"")2009:GETrue",509.48588592827,76.8107178439074,6.63300513560664,0.000163668361949787
"relevel(as.factor(year), ""1997"")2010:GETrue",788.10730307833,170.621183465333,4.61904721952921,0.00171232664278983
"relevel(as.factor(year), ""1997"")2011:GETrue",690.069651524249,59.8063972475066,11.5383919326961,2.8892011704309e-06
"relevel(as.factor(year), ""1997"")2012:GETrue",516.574481391696,88.7110950785123,5.82311018632461,0.00039464239260362
"relevel(as.factor(year), ""1997"")2013:GETrue",631.272913089755,74.5170848319331,8.47151917595189,2.88499521959036e-05
"relevel(as.factor(year), ""1997"")2014:GETrue",434.383561116038,80.4555791529877,5.39904834057623,0.000646751047402219
"relevel(as.factor(year), ""1997"")2015:GETrue",729.907550468382,111.969247634456,6.51882160404703,0.000184413343903306
"relevel(as.factor(year), ""1997"")2016:GETrue",540.203169251295,176.574852132831,3.05934374417553,0.0155981295560426
"relevel(as.factor(year), ""1997"")2017:GETrue",380.702057415187,47.7503146702242,7.97276541619489,4.47530988794875e-05
"relevel(as.factor(year), ""1997"")2018:GETrue",346.008793821708,66.9284296911347,5.16983284111834,0.000853311428216183
"relevel(as.factor(year), ""1997"")2019:GETrue",487.713997589218,91.9770748835773,5.30256042830843,0.0007261418418795
"relevel(as.factor(year), ""1997"")2020:GETrue",713.715457512985,65.8929211355125,10.8314435786689,4.66161410702801e-06
